0.987746	0.95209	0.964794	0.683448	0.78757	0.963975	0.976134	0.961167	0.922786	0.972775	0.971009	0.965417	0.962419	0.910234	0.97214	0.955215	0.974286	0.962633	0.962637	0.972722	0.969088	0.965195	0.890777	0.971482	0.971637	0.962393	0.958786	0.964361	0.955909	0.979756	0.961907	0.972405	0.975276	0.974848	0.970257	0.967982	0.940414	0.970386	0.965234	0.968959	0.975449	0.966943	0.976013	0.972487	0.976018	0.971543	0.963912	0.974973	0.975652	0.980721	0.972799
0.950275	0.965062	0.96835	0.972457	0.971899	0.936746	0.904015	0.911576	0.970799	0.948699	0.970666	0.972499	0.973314	0.965761	0.953737	0.96545	0.954409	0.971411	0.952377	0.984502	0.977237	0.963684	0.962722	0.973399	0.976902	0.975563	0.967949	0.974757	0.958983	0.973517	0.973975	0.974114	0.97306	0.966989	0.976735	0.958065	0.972574	0.962817	0.971132	0.972172	0.970191	0.970006	0.977926	0.977157	0.971293	0.970869	0.968503	0.972285	0.971328	0.979847	0.97418
0.933515	0.954699	0.937487	0.806313	0.968917	0.972042	0.958585	0.968076	0.969221	0.947607	0.963115	0.964401	0.974979	0.962704	0.968241	0.969433	0.966402	0.941412	0.956708	0.955323	0.966827	0.966945	0.965885	0.976573	0.964055	0.969843	0.972303	0.968825	0.962684	0.961264	0.967015	0.977085	0.968411	0.967776	0.971294	0.964512	0.974937	0.966989	0.968147	0.975791	0.972056	0.975187	0.97326	0.973131	0.978169	0.952977	0.975915	0.974046	0.972919	0.97642	0.97696
0.940545	0.956604	0.982866	0.951738	0.963112	0.971373	0.969708	0.977022	0.913445	0.972843	0.980445	0.963474	0.967117	0.965306	0.972023	0.95605	0.951297	0.962417	0.97417	0.957525	0.971767	0.965331	0.974484	0.975193	0.970122	0.980499	0.974996	0.969884	0.859819	0.968977	0.972942	0.975377	0.973606	0.974463	0.970931	0.97591	0.968888	0.972191	0.972139	0.973807	0.962614	0.973993	0.963936	0.974272	0.973634	0.967326	0.972522	0.979039	0.964208	0.976729	0.978543
0.958234	0.955186	0.95083	0.860883	0.937572	0.710751	0.975906	0.963423	0.964136	0.968861	0.884816	0.967351	0.951691	0.9762	0.970245	0.972253	0.971925	0.966622	0.959973	0.973555	0.964481	0.939603	0.972993	0.965141	0.937109	0.973972	0.950374	0.972753	0.97545	0.970716	0.96027	0.971133	0.976757	0.97803	0.967601	0.976516	0.978064	0.969855	0.97279	0.979386	0.977079	0.972374	0.96747	0.957101	0.97868	0.974237	0.968296	0.970742	0.982792	0.963939	0.976927
0.928567	0.89745	0.958868	0.931248	0.965816	0.97614	0.957751	0.963864	0.976851	0.971894	0.960974	0.969336	0.973093	0.965405	0.926151	0.976264	0.980629	0.971744	0.974986	0.956834	0.970614	0.964882	0.939691	0.968314	0.971561	0.972196	0.962593	0.974268	0.94493	0.970321	0.964362	0.980914	0.982229	0.966888	0.977414	0.970834	0.972428	0.972038	0.972477	0.973392	0.977823	0.968304	0.965554	0.976845	0.978429	0.969367	0.980426	0.969047	0.982513	0.964606	0.97525
0.933996	0.966866	0.970949	0.959363	0.964229	0.9809	0.980977	0.976553	0.978763	0.976208	0.982196	0.973316	0.951097	0.963443	0.964165	0.969295	0.974302	0.969164	0.970368	0.968197	0.971685	0.955285	0.974871	0.973486	0.972666	0.969399	0.980841	0.968332	0.968384	0.968786	0.971528	0.878027	0.972666	0.983989	0.966426	0.962113	0.972696	0.971576	0.976907	0.973625	0.975932	0.980604	0.977893	0.967538	0.971162	0.976093	0.978885	0.975684	0.974361	0.977541	0.973343
0.970689	0.677131	0.959283	0.957275	0.976685	0.978116	0.972976	0.977483	0.970255	0.976151	0.954365	0.97431	0.943747	0.981605	0.954217	0.974343	0.973742	0.979406	0.968687	0.962248	0.975201	0.972232	0.968516	0.969222	0.969183	0.973601	0.972997	0.969941	0.978493	0.96876	0.9716	0.970179	0.976898	0.971768	0.975268	0.964983	0.971623	0.973942	0.972865	0.972901	0.974742	0.979252	0.973836	0.971712	0.977191	0.966095	0.978041	0.977858	0.97581	0.975802	0.976659
0.971048	0.873434	0.974373	0.959571	0.964143	0.975099	0.974749	0.981058	0.983408	0.975207	0.977571	0.969713	0.970444	0.975389	0.967992	0.969006	0.978344	0.97955	0.965008	0.976568	0.969158	0.970126	0.975683	0.97172	0.978796	0.975106	0.970713	0.969994	0.976155	0.972169	0.974102	0.976112	0.96326	0.964396	0.971692	0.979735	0.958729	0.969296	0.970221	0.966965	0.978669	0.967681	0.976191	0.96744	0.967803	0.97608	0.974294	0.974015	0.964147	0.976747	0.974803
0.97622	0.967981	0.964918	0.960696	0.967137	0.975591	0.963571	0.970848	0.953979	0.980399	0.980395	0.970297	0.971733	0.977189	0.968039	0.971798	0.968942	0.964417	0.97808	0.94634	0.975777	0.97058	0.963363	0.971397	0.969398	0.958323	0.977607	0.969464	0.957073	0.979132	0.971728	0.85812	0.976266	0.975489	0.966299	0.934505	0.980958	0.97365	0.963706	0.967719	0.980629	0.931375	0.97294	0.972224	0.976974	0.975972	0.970511	0.980284	0.974673	0.971346	0.974529
