0.0256	0.038	0.0810667	0.0806667	0.0638667	0.0757333	0.216933	0.148933	0.197867	0.1644	0.125733	0.161467	0.0388	0.297733	0.327467	0.199467	0.0357333	0.108667	0.298933	0.4292	0.373867	0.378533	0.170267	0.155067	0.132667	0.198533	0.292	0.338667	0.2908	0.305467	0.314	0.257333	0.3368	0.402533	0.3208	0.233867	0.429733	0.177333	0.519733	0.261333	0.322267	0.216533	0.1632	0.221733	0.197333	0.2984	0.225467	0.327067	0.359067	0.2588	0.4168
0.0336	0.0348	0.0182667	0.0910667	0.0702667	0.0785333	0.1176	0.221067	0.0777333	0.0814667	0.222933	0.0869333	0.1092	0.0528	0.226933	0.217733	0.206267	0.215467	0.2804	0.108133	0.0845333	0.161067	0.273867	0.301067	0.376133	0.323733	0.171067	0.154667	0.0524	0.216533	0.194133	0.0734667	0.227067	0.187333	0.383333	0.204	0.237467	0.426	0.488933	0.459867	0.379333	0.156267	0.5288	0.290667	0.399867	0.367067	0.421733	0.320133	0.368133	0.265733	0.3208
0.0164	0.0498667	0.0594667	0.0709333	0.0945333	0.1068	0.2252	0.0584	0.0484	0.0793333	0.0896	0.208133	0.1672	0.403733	0.163867	0.0833333	0.216133	0.0452	0.2764	0.212	0.1768	0.137333	0.215467	0.242933	0.365467	0.116933	0.3764	0.305733	0.360133	0.245867	0.432533	0.474267	0.166533	0.353467	0.418267	0.516133	0.242267	0.493067	0.3704	0.355333	0.4612	0.349333	0.521867	0.219067	0.153333	0.238267	0.482933	0.305067	0.412667	0.0956	0.245867
0.0313333	0.0264	0.0241333	0.0898667	0.0989333	0.0905333	0.100933	0.234933	0.0889333	0.127333	0.0998667	0.170933	0.178667	0.328133	0.130533	0.303867	0.0865333	0.3096	0.395733	0.277867	0.403467	0.1764	0.381467	0.154	0.260267	0.347733	0.3752	0.297733	0.234267	0.343333	0.2936	0.367467	0.3372	0.287467	0.309867	0.267467	0.4292	0.381467	0.196133	0.196533	0.260667	0.177333	0.223867	0.3728	0.1336	0.240933	0.3776	0.251733	0.387467	0.248667	0.144
0.0334667	0.0184	0.0577333	0.0768	0.149867	0.0566667	0.112	0.187867	0.119067	0.0713333	0.170533	0.202	0.274267	0.1856	0.225467	0.4368	0.355333	0.1988	0.216267	0.231067	0.1208	0.2048	0.199867	0.334533	0.4792	0.288133	0.264	0.239867	0.3204	0.5376	0.1568	0.265067	0.167733	0.278267	0.2524	0.2952	0.118267	0.181867	0.387733	0.399333	0.383467	0.205467	0.296667	0.352133	0.112533	0.2476	0.407867	0.2016	0.309467	0.523867	0.216133
0.0241333	0.0408	0.0906667	0.0297333	0.0628	0.0753333	0.0742667	0.167867	0.0892	0.0878667	0.0894667	0.1212	0.1988	0.1992	0.139067	0.3416	0.234933	0.231867	0.2104	0.142133	0.148267	0.2684	0.229867	0.1884	0.447333	0.155067	0.36	0.348933	0.390133	0.116267	0.183733	0.192533	0.231333	0.250533	0.187733	0.136133	0.2992	0.430933	0.248	0.2892	0.4516	0.3996	0.1936	0.349467	0.202	0.248133	0.193333	0.297733	0.212	0.446933	0.4032
0.0622667	0.0525333	0.0436	0.0804	0.137067	0.2132	0.144133	0.109333	0.281733	0.130667	0.1196	0.2244	0.260133	0.182667	0.1412	0.1908	0.3424	0.1748	0.1732	0.467067	0.228667	0.4236	0.275333	0.465333	0.253067	0.293867	0.326267	0.407867	0.205067	0.164933	0.224	0.303467	0.206	0.160133	0.402667	0.435467	0.280133	0.3688	0.244267	0.710933	0.1468	0.537333	0.173067	0.392	0.248533	0.2124	0.411867	0.357733	0.208667	0.202	0.423867
0.0242667	0.0297333	0.0305333	0.0184	0.0602667	0.0704	0.117067	0.146667	0.397333	0.0570667	0.129333	0.239333	0.1896	0.307733	0.249867	0.237467	0.2056	0.1728	0.177333	0.3148	0.257067	0.175333	0.24	0.253867	0.231467	0.3044	0.228533	0.119867	0.116267	0.342133	0.294	0.0905333	0.275467	0.341733	0.3088	0.338667	0.150533	0.168267	0.289333	0.362667	0.396933	0.0869333	0.499867	0.282	0.267867	0.3612	0.151067	0.3792	0.558267	0.536133	0.2652
0.0261333	0.0689333	0.0233333	0.0752	0.190933	0.105467	0.216533	0.138533	0.143467	0.152667	0.126667	0.314133	0.160133	0.258667	0.1412	0.2176	0.329467	0.282	0.259467	0.124267	0.312933	0.183067	0.322933	0.202133	0.253867	0.4232	0.1352	0.346133	0.3716	0.1436	0.384133	0.384533	0.105467	0.1124	0.260533	0.5904	0.2932	0.283867	0.230667	0.320133	0.334533	0.2532	0.356	0.227067	0.180933	0.182933	0.188133	0.119333	0.329333	0.281867	0.201867
0.0193333	0.0266667	0.044	0.0557333	0.126533	0.0806667	0.1396	0.1644	0.2724	0.1196	0.16	0.180133	0.151867	0.3224	0.1856	0.124533	0.202667	0.343067	0.206	0.167067	0.2184	0.419733	0.376667	0.322533	0.381067	0.235333	0.3236	0.267333	0.236933	0.388133	0.227467	0.46	0.285867	0.457733	0.448133	0.1592	0.207333	0.265333	0.3464	0.435733	0.287467	0.225467	0.3876	0.269467	0.179333	0.391067	0.333867	0.5604	0.384133	0.2304	0.1916
