0	0.469711
0	0.812522
0	0.623332
0	0.841203
0	0.948507
0	0.477223
0	0.503896
0	0.376265
0	0.480262
0	0.110651
0	0.136712
0	0.0598773
0	0.637515
0	0.920041
0	0.942868
0	0.127805
0	0.713261
0	0.541607
0	0.694075
0	0.087119
0	0.361773
0	0.653974
0	0.799046
0	0.658278
0	0.39578
0	0.607155
0	0.867586
0	0.876723
0	0.281049
0	0.541329
0	0.878082
0	0.510308
0	0.536151
0	0.688809
0	0.651786
0	0.357732
0	0.423539
0	0.911231
0	0.760999
0	0.520616
0	0.64856
0	0.285611
0	0.523789
0	0.626285
0	0.905859
0	0.210392
0	0.788994
0	0.392402
0	0.86418
0	0.437915
0	0.442926
0	0.293876
0	0.503598
0	0.825328
0	0.717619
0	0.691904
0	0.187623
0	0.166035
0	0.77314
0	0.786757
0	0.666739
0	0.0766573
0	0.593046
0	0.0738398
0	0.299917
0	0.650233
0	0.73746
0	0.816324
0	0.791986
0	0.809413
0	0.741622
0	0.660663
0	0.719373
0	0.87948
0	0.358118
0.001	0.273178
0.001	0.847888
0.001	0.406466
0.001	0.870089
0.001	0.919667
0.001	0.701262
0.001	0.882509
0.001	0.94459
0.001	0.910315
0.001	0.961959
0.001	0.503455
0.001	0.24659
0.001	0.312992
0.001	0.923123
0.001	0.87466
0.001	0.643272
0.001	0.364791
0.001	0.850136
0.001	0.717944
0.001	0.585616
0.001	0.136281
0.001	0.957135
0.001	0.927822
0.001	0.926047
0.001	0.949018
0.001	0.304383
0.001	0.23818
0.001	0.882354
0.001	0.586017
0.001	0.747886
0.001	0.86265
0.001	0.937768
0.001	0.818381
0.001	0.452852
0.001	0.628851
0.001	0.690998
0.001	0.499376
0.001	0.707648
0.001	0.951597
0.001	0.754301
0.001	0.875981
0.001	0.684399
0.001	0.631122
0.001	0.457246
0.001	0.814907
0.001	0.760188
0.001	0.620654
0.001	0.791161
0.001	0.862625
0.001	0.757123
0.001	0.5278
0.001	0.90822
0.001	0.909263
0.001	0.851926
0.001	0.604912
0.001	0.883641
0.001	0.423948
0.001	0.822319
0.001	0.693011
0.001	0.886727
0.001	0.84848
0.001	0.833305
0.001	0.912091
0.001	0.899634
0.001	0.646638
0.001	0.853423
0.001	0.767296
0.001	0.857334
0.001	0.954525
0.001	0.898756
0.001	0.40163
0.001	0.933041
0.001	0.88426
0.001	0.374631
0.001	0.904644
0.002	0.893948
0.002	0.864796
0.002	0.784536
0.002	0.901144
0.002	0.540043
0.002	0.905588
0.002	0.900909
0.002	0.832046
0.002	0.974904
0.002	0.951931
0.002	0.284278
0.002	0.904589
0.002	0.93363
0.002	0.770794
0.002	0.901857
0.002	0.781442
0.002	0.586317
0.002	0.931254
0.002	0.931184
0.002	0.723641
0.002	0.923907
0.002	0.623239
0.002	0.905886
0.002	0.914533
0.002	0.919447
0.002	0.871073
0.002	0.937618
0.002	0.941572
0.002	0.849802
0.002	0.813204
0.002	0.652162
0.002	0.873
0.002	0.780733
0.002	0.776635
0.002	0.978236
0.002	0.919564
0.002	0.886558
0.002	0.552861
0.002	0.935563
0.002	0.955598
0.002	0.864142
0.002	0.933834
0.002	0.858167
0.002	0.890752
0.002	0.819668
0.002	0.855971
0.002	0.859187
0.002	0.960052
0.002	0.920884
0.002	0.735142
0.002	0.935297
0.002	0.812224
0.002	0.439855
0.002	0.906441
0.002	0.935554
0.002	0.871209
0.002	0.961759
0.002	0.788749
0.002	0.854169
0.002	0.741041
0.002	0.656803
0.002	0.86701
0.002	0.839255
0.002	0.932161
0.002	0.917273
0.002	0.892874
0.002	0.935295
0.002	0.742918
0.002	0.872223
0.002	0.911924
0.002	0.959922
0.002	0.619991
0.002	0.879244
0.002	0.374614
0.002	0.848637
0.003	0.920568
0.003	0.873998
0.003	0.801541
0.003	0.932213
0.003	0.931147
0.003	0.395294
0.003	0.842179
0.003	0.516315
0.003	0.97326
0.003	0.843391
0.003	0.850136
0.003	0.87271
0.003	0.918022
0.003	0.653871
0.003	0.957835
0.003	0.947905
0.003	0.741469
0.003	0.776805
0.003	0.816319
0.003	0.897929
0.003	0.937647
0.003	0.941958
0.003	0.544652
0.003	0.769272
0.003	0.902157
0.003	0.951854
0.003	0.852504
0.003	0.813116
0.003	0.831491
0.003	0.934786
0.003	0.911611
0.003	0.912608
0.003	0.961821
0.003	0.896583
0.003	0.925315
0.003	0.900734
0.003	0.847947
0.003	0.942599
0.003	0.901574
0.003	0.83889
0.003	0.92506
0.003	0.900258
0.003	0.520282
0.003	0.924709
0.003	0.964569
0.003	0.721644
0.003	0.766699
0.003	0.874035
0.003	0.946473
0.003	0.820877
0.003	0.515097
0.003	0.820746
0.003	0.895044
0.003	0.926423
0.003	0.966973
0.003	0.730233
0.003	0.874615
0.003	0.974206
0.003	0.926079
0.003	0.947062
0.003	0.822275
0.003	0.918905
0.003	0.928614
0.003	0.544132
0.003	0.910732
0.003	0.907183
0.003	0.881787
0.003	0.572811
0.003	0.921493
0.003	0.710193
0.003	0.970801
0.003	0.896641
0.003	0.979045
0.003	0.854033
0.003	0.672048
0.004	0.947837
0.004	0.821452
0.004	0.913124
0.004	0.920164
0.004	0.668235
0.004	0.930793
0.004	0.928546
0.004	0.919447
0.004	0.919461
0.004	0.918509
0.004	0.702656
0.004	0.970468
0.004	0.955908
0.004	0.977922
0.004	0.961677
0.004	0.971428
0.004	0.934221
0.004	0.940306
0.004	0.93593
0.004	0.961549
0.004	0.926774
0.004	0.962709
0.004	0.919985
0.004	0.963488
0.004	0.967226
0.004	0.903708
0.004	0.896212
0.004	0.91664
0.004	0.661422
0.004	0.909527
0.004	0.958175
0.004	0.956669
0.004	0.959765
0.004	0.955422
0.004	0.916991
0.004	0.855774
0.004	0.936623
0.004	0.961936
0.004	0.976661
0.004	0.873285
0.004	0.951877
0.004	0.888986
0.004	0.969991
0.004	0.918237
0.004	0.899804
0.004	0.932129
0.004	0.894833
0.004	0.880652
0.004	0.960136
0.004	0.799381
0.004	0.282069
0.004	0.898313
0.004	0.70969
0.004	0.814189
0.004	0.977905
0.004	0.970623
0.004	0.698672
0.004	0.887831
