0.330498	0.456828	0.503816	0.571285	0.560298	0.675641	0.71265	0.684325	0.750329	0.737444	0.717263	0.753471	0.707168	0.755944	0.773598	0.758332	0.77517	0.780582	0.684386	0.802523	0.875569	0.798058	0.826085	0.775017	0.798315	0.739759
0.429441	0.335555	0.378381	0.501064	0.614131	0.612555	0.686412	0.706202	0.78797	0.737066	0.74262	0.828757	0.648595	0.754378	0.740879	0.806613	0.788862	0.770481	0.799133	0.792305	0.761413	0.731754	0.763804	0.781044	0.854793	0.780779
0.482436	0.431777	0.333692	0.448032	0.520517	0.637066	0.706144	0.717212	0.794737	0.718936	0.739244	0.756021	0.764548	0.781967	0.811234	0.719359	0.791023	0.813708	0.730256	0.774024	0.728775	0.772148	0.818562	0.761163	0.797661	0.835183
0.63233	0.507253	0.434195	0.305875	0.454951	0.498483	0.648831	0.64595	0.705586	0.728421	0.781783	0.787928	0.731837	0.770511	0.837417	0.778002	0.753581	0.735986	0.797968	0.707213	0.75695	0.731868	0.801901	0.816662	0.760242	0.746703
0.631251	0.588339	0.548156	0.430917	0.323208	0.40912	0.541166	0.579752	0.689087	0.669462	0.671191	0.764947	0.808447	0.785183	0.766448	0.801986	0.771601	0.821571	0.780173	0.688082	0.754783	0.738574	0.761243	0.749066	0.882516	0.800255
0.65163	0.676913	0.59367	0.529728	0.408371	0.316901	0.433052	0.489951	0.59721	0.708367	0.711286	0.754313	0.776822	0.833785	0.812632	0.758412	0.775558	0.792406	0.693946	0.697247	0.799585	0.842351	0.804197	0.787908	0.850791	0.76501
0.67699	0.707223	0.665214	0.632099	0.537233	0.415135	0.307042	0.419985	0.596231	0.60795	0.709759	0.730173	0.727722	0.798775	0.841076	0.757176	0.760587	0.782105	0.73245	0.73165	0.695332	0.822304	0.716184	0.796854	0.818093	0.721761
0.731733	0.671709	0.684258	0.667356	0.615367	0.52642	0.409171	0.308155	0.411	0.538784	0.598136	0.679639	0.793552	0.742318	0.738088	0.800757	0.7623	0.800567	0.791854	0.710665	0.705343	0.781282	0.761514	0.772134	0.820313	0.781904
0.7338	0.819165	0.69951	0.76914	0.679606	0.61709	0.522007	0.414743	0.301666	0.402085	0.530373	0.663339	0.647479	0.71555	0.693238	0.777611	0.787575	0.800935	0.778275	0.72809	0.69837	0.816398	0.710639	0.729835	0.747301	0.753286
0.701377	0.715676	0.727451	0.770899	0.686527	0.652707	0.585067	0.541322	0.480309	0.305046	0.454745	0.526515	0.636853	0.736055	0.679314	0.750723	0.654903	0.747895	0.831514	0.81152	0.79324	0.791738	0.849035	0.805241	0.764085	0.773947
0.736028	0.740956	0.706673	0.807332	0.728201	0.680513	0.686663	0.641871	0.529564	0.433606	0.314017	0.40523	0.558964	0.613003	0.659708	0.666258	0.739067	0.831144	0.808121	0.742025	0.764409	0.725945	0.791909	0.848847	0.755632	0.779327
0.797365	0.776145	0.740172	0.76192	0.693295	0.777949	0.666544	0.649682	0.571004	0.555872	0.415023	0.297891	0.40738	0.556976	0.576282	0.637828	0.722488	0.692115	0.791281	0.77784	0.851531	0.823457	0.770858	0.805622	0.749921	0.812767
0.745361	0.791683	0.706226	0.714581	0.760047	0.738889	0.784763	0.749357	0.631162	0.601689	0.55471	0.422812	0.296876	0.405025	0.517063	0.646516	0.660579	0.716397	0.717143	0.872478	0.716869	0.835483	0.727926	0.726031	0.856778	0.744353
0.700839	0.76936	0.733317	0.725624	0.687014	0.780029	0.743674	0.686583	0.775623	0.765464	0.559797	0.522457	0.43757	0.310256	0.433645	0.531371	0.680991	0.680475	0.78594	0.700657	0.825883	0.728661	0.772902	0.74379	0.734931	0.797262
0.78106	0.819239	0.777666	0.723763	0.743547	0.740511	0.753425	0.694777	0.67591	0.726074	0.696469	0.598343	0.565986	0.410502	0.315034	0.415413	0.510277	0.614569	0.746313	0.72686	0.742501	0.83601	0.695958	0.838716	0.727413	0.772407
0.759791	0.741401	0.719354	0.810072	0.757432	0.82296	0.825125	0.7006	0.79318	0.842913	0.766432	0.679711	0.599217	0.541003	0.39278	0.30935	0.430055	0.574855	0.70341	0.688633	0.697628	0.790514	0.828946	0.785569	0.8121	0.788326
0.926688	0.79583	0.667335	0.721621	0.805439	0.739348	0.734685	0.778674	0.759218	0.724209	0.685219	0.704091	0.783815	0.630123	0.562856	0.402794	0.300376	0.424216	0.486417	0.639977	0.729216	0.780728	0.82541	0.746526	0.772504	0.856208
0.795158	0.692533	0.769459	0.743356	0.80817	0.808468	0.799244	0.749111	0.67241	0.792117	0.790385	0.740541	0.805967	0.774781	0.635211	0.573038	0.391968	0.300639	0.440062	0.555044	0.659104	0.71955	0.696887	0.737898	0.772935	0.81503
0.761336	0.764962	0.791195	0.695647	0.761504	0.823134	0.851439	0.839819	0.773548	0.859091	0.667087	0.757909	0.804367	0.746634	0.678038	0.640496	0.595112	0.411786	0.313624	0.473421	0.551442	0.604806	0.710131	0.734524	0.887402	0.840679
0.70845	0.858003	0.79964	0.811622	0.726929	0.839428	0.755531	0.745252	0.76687	0.786829	0.774637	0.727665	0.7719	0.663431	0.688629	0.708739	0.590463	0.576716	0.410949	0.306312	0.397172	0.550128	0.666744	0.735264	0.855154	0.765483
0.767274	0.86659	0.844255	0.832288	0.748262	0.769581	0.759917	0.67148	0.83516	0.766233	0.75268	0.782821	0.720588	0.739527	0.805288	0.718051	0.740545	0.64984	0.540636	0.480246	0.291932	0.405588	0.606784	0.682249	0.788692	0.837126
0.684371	0.745589	0.806215	0.828601	0.758034	0.789967	0.712238	0.866356	0.815653	0.78474	0.66534	0.858885	0.891694	0.777283	0.830607	0.702308	0.715427	0.753854	0.700063	0.542378	0.414804	0.295813	0.409549	0.559424	0.687041	0.663011
0.827983	0.77224	0.775557	0.796811	0.779279	0.788716	0.827568	0.768954	0.733972	0.825106	0.852109	0.768532	0.75698	0.781695	0.793006	0.716208	0.817201	0.790557	0.669302	0.721672	0.577601	0.439966	0.301653	0.420391	0.521145	0.588042
0.82352	0.769456	0.767031	0.782334	0.736228	0.832355	0.828542	0.858521	0.749962	0.771513	0.807441	0.740073	0.696756	0.855923	0.749329	0.786315	0.791288	0.78251	0.719488	0.666667	0.657523	0.569185	0.392443	0.308319	0.433824	0.555167
0.752886	0.774923	0.736612	0.843523	0.75599	0.759904	0.818968	0.78488	0.717504	0.780484	0.834867	0.709735	0.730849	0.864677	0.806437	0.714247	0.76787	0.814207	0.788348	0.835872	0.755265	0.638757	0.518602	0.421985	0.293512	0.420373
0.801807	0.839294	0.709599	0.810426	0.774919	0.817964	0.771283	0.798613	0.818516	0.877927	0.800046	0.745517	0.821262	0.686145	0.843652	0.80543	0.774788	0.812562	0.78458	0.824637	0.761137	0.785613	0.646205	0.554666	0.477094	0.296964
